rooms,area,living_area,kitchen_area,floor,total_floors,price_usd,price_per_m2,house_type,ceiling_height,condition,parking,furniture,district,latitude,longitude,null_counts,has_window_grills,security_high,bathroom_count,bathroom_type,balcony_type,wooden_floor,floor_relative,living_ratio,kitchen_ratio,building_age,building_stage
1,34.53,24.619617616653116,9.0,10.0,12.0,47159,1365,monolithic,2.7,new,private_parking,unknown,Nura,51.103424298454,71.358889701623,2,0,0,1,combined,loggia,0,0.8333333333333334,0.7129921116899252,0.26064291920069504,0,1
3,75.0,53.474408376744385,15.321648123694402,5.0,9.0,78599,1047,brick,3.0,unknown,private_parking,unknown,Nura,51.129660176954,71.373037037725,8,0,0,1,unknown,unknown,0,0.5555555555555556,0.7129921116899252,0.2042886416492587,0,1
2,40.4,28.804881312272975,8.25326112263005,10.0,12.0,54037,1337,brick,3.0,unknown,private_parking,unknown,Nura,51.167001,71.368823,8,0,0,1,unknown,unknown,0,0.8333333333333334,0.7129921116899252,0.20428864164925867,1,0
3,83.4,59.46354211493976,17.037672713548176,23.0,24.0,104144,1248,monolithic,3.0,unknown,private_parking,fully_furnished,Saryshyk,51.119349342264,71.475812407435,4,0,1,1,combined,unknown,0,0.9583333333333334,0.7129921116899252,0.2042886416492587,8,0
1,36.0,25.667716020837304,6.0,2.0,6.0,34387,955,panel,2.5,new,no_parking,fully_furnished,Almaty,51.154089,71.473593,2,0,0,1,combined,loggia,0,0.3333333333333333,0.7129921116899252,0.16666666666666666,32,0
2,85.0,60.60432949364364,17.0,10.0,18.0,80564,947,monolithic,3.0,new,private_parking,fully_furnished,Saryshyk,51.118218642203,71.462881844491,1,0,1,2,multiple,loggia,0,0.5555555555555556,0.7129921116899252,0.2,16,0
1,41.0,29.23267657928693,8.375834307619607,7.0,9.0,54037,1317,monolithic,3.0,unknown,no_parking,unknown,Nura,51.105840027492,71.389565064875,9,0,0,1,unknown,unknown,0,0.7777777777777778,0.7129921116899252,0.20428864164925872,0,1
1,40.0,28.519684467597006,10.0,8.0,8.0,47159,1178,brick,2.7,new,private_parking,fully_furnished,Saryarka,51.171281791819,71.393134955402,1,0,0,1,combined,balcony,0,1.0,0.7129921116899252,0.25,5,0
3,74.3,52.97531389856144,15.17864607453992,12.0,19.0,72704,978,monolithic,2.8,unknown,private_parking,unknown,Saryshyk,51.112364268758,71.536746025085,8,0,0,1,unknown,unknown,0,0.631578947368421,0.7129921116899252,0.2042886416492587,6,0
3,98.0,69.87322694561267,20.0,9.0,9.0,78599,802,brick,2.7,unknown,public_parking,fully_furnished,Yesil,51.117307,71.417242,2,0,0,1,separate,loggia,0,1.0,0.7129921116899253,0.20408163265306123,20,0
3,74.7,53.26051074323741,6.3,4.0,9.0,108074,1446,other,3.0,good,private_parking,fully_furnished,Nura,51.100800197776,71.393194202537,1,0,0,1,combined,balcony,0,0.4444444444444444,0.7129921116899252,0.08433734939759036,3,0
4,145.0,103.38385619503914,20.0,7.0,8.0,432296,2981,monolithic,2.9,unknown,private_parking,fully_furnished,Yesil,51.130122508112,71.412177028033,2,0,0,2,multiple,multiple,1,0.875,0.7129921116899252,0.13793103448275862,21,0
1,42.5,30.30216474682182,8.682267270093494,12.0,16.0,37727,887,monolithic,2.7,unknown,private_parking,partially_furnished,Baikonur,51.161389866075,71.460067369044,3,0,0,1,combined,balcony,0,0.75,0.7129921116899252,0.20428864164925867,16,0
2,63.0,44.91850303646528,12.870184423903298,8.0,9.0,68774,1091,monolithic,3.0,unknown,private_parking,unknown,Saryarka,51.16406502347,71.393006494709,5,0,0,1,combined,loggia,0,0.8888888888888888,0.7129921116899252,0.2042886416492587,2,0
2,41.4,29.5178734239629,8.45754976427931,9.0,12.0,52072,1257,monolithic,2.7,new,no_parking,fully_furnished,Yesil,51.084997551965,71.464439755671,3,0,1,1,combined,balcony,0,0.75,0.7129921116899252,0.2042886416492587,1,0
3,85.0,60.60432949364364,17.364534540186987,8.0,9.0,123007,1447,unknown,2.7,unknown,no_parking,fully_furnished,Nura,51.128143436751,71.371700763593,6,0,0,2,multiple,balcony,0,0.8888888888888888,0.7129921116899252,0.20428864164925867,2,0
2,44.8,31.942046603708643,9.7,9.0,21.0,50107,1118,monolithic,2.7,new,private_parking,partially_furnished,Almaty,51.112364268758,71.536746025085,1,0,0,1,combined,loggia,0,0.42857142857142855,0.7129921116899252,0.21651785714285715,6,0
1,14.4,10.267086408334922,2.941756439749325,1.0,5.0,16505,1146,panel,2.5,good,no_parking,fully_furnished,Almaty,51.144636,71.471446,6,0,0,1,separate,unknown,0,0.2,0.7129921116899252,0.2042886416492587,37,0
4,120.0,85.55905340279102,20.0,4.0,16.0,254465,2120,monolithic,3.0,rough,private_parking,unfurnished,Nura,51.129795778719,71.402543196618,2,0,1,2,multiple,balcony,0,0.25,0.7129921116899252,0.16666666666666666,1,0
1,34.9,24.883424697978388,10.3,7.0,14.0,36352,1041,monolithic,2.7,unknown,no_parking,partially_furnished,Almaty,51.131061,71.502016,3,0,0,1,combined,balcony,0,0.5,0.7129921116899252,0.29512893982808025,12,0
3,90.2,64.31188847443126,18.426835476763134,10.0,10.0,147354,1633,monolithic,2.7,new,private_parking,fully_furnished,Yesil,51.101196,71.430654,3,0,1,2,multiple,loggia,0,1.0,0.7129921116899253,0.2042886416492587,5,0
3,88.0,62.74330582871342,13.38,-1.0,-1.0,157198,1786,monolithic,3.0,new,private_parking,fully_furnished,Yesil,51.083875,71.425947,3,1,1,2,multiple,loggia,0,1.0,0.7129921116899252,0.15204545454545457,2,0
5,142.0,101.24487985996937,29.008987114194735,11.0,12.0,208288,1466,brick,3.0,unknown,private_parking,unknown,Nura,51.100069624836,71.386447535103,8,0,0,2,unknown,unknown,0,0.9166666666666666,0.7129921116899252,0.2042886416492587,4,0
2,66.4,47.34267621621103,13.56476580551078,1.0,7.0,65826,991,monolithic,3.15,unknown,private_parking,unknown,Yesil,51.099536953785,71.45761013031,8,0,0,1,unknown,unknown,0,0.14285714285714285,0.7129921116899252,0.2042886416492587,7,0
3,100.0,71.29921116899251,10.0,15.0,19.0,88424,884,monolithic,3.0,unknown,private_parking,unknown,Baikonur,51.164784666105,71.434269780952,7,0,0,1,unknown,unknown,0,0.7894736842105263,0.7129921116899252,0.1,17,0
4,135.0,96.25393507813989,14.0,2.0,9.0,334047,2474,monolithic,3.0,unknown,private_parking,unknown,Yesil,51.134560066852,71.398909062371,6,0,0,2,multiple,unknown,0,0.2222222222222222,0.7129921116899252,0.1037037037037037,2,0
4,121.0,86.27204551448095,13.0,5.0,22.0,91371,755,monolithic,2.8,unknown,private_parking,partially_furnished,Baikonur,51.16459323487,71.439426820507,2,0,0,2,multiple,multiple,0,0.22727272727272727,0.7129921116899252,0.10743801652892562,18,0
2,42.0,29.945668690976856,8.580122949268866,3.0,9.0,59932,1426,monolithic,3.0,new,private_parking,fully_furnished,Nura,51.164306248819,71.389022454889,2,0,1,1,combined,loggia,0,0.3333333333333333,0.7129921116899252,0.2042886416492587,1,0
2,55.0,39.214566142945884,11.235875290709227,3.0,9.0,86459,1571,brick,3.0,new,private_parking,unknown,Nura,51.128187318773,71.373304724584,5,0,0,1,unknown,balcony,0,0.3333333333333333,0.7129921116899252,0.20428864164925867,2,0
4,72.0,51.33543204167461,14.708782198746626,3.0,6.0,56002,777,brick,2.7,good,no_parking,fully_furnished,Almaty,51.152857,71.497012,6,0,0,1,separate,balcony,0,0.5,0.7129921116899252,0.2042886416492587,34,0
4,126.17,89.95821473191786,15.33,7.0,27.0,231868,1837,unknown,2.7,rough,no_parking,unknown,Nura,51.126178,71.402707,9,0,0,2,unknown,unknown,0,0.25925925925925924,0.7129921116899252,0.12150273440596021,0,1
1,38.0,27.093700244217157,9.0,7.0,10.0,59932,1577,monolithic,2.7,unknown,no_parking,unknown,Saryshyk,51.118435932743,71.506530046354,9,0,0,1,unknown,unknown,0,0.7,0.7129921116899252,0.23684210526315788,3,0
4,145.0,103.38385619503914,17.0,10.0,12.0,245622,1693,monolithic,2.7,unknown,no_parking,unknown,Nura,51.102096,71.391568,9,0,0,2,unknown,unknown,0,0.8333333333333334,0.7129921116899252,0.11724137931034483,2,0
3,83.3,59.392242903770764,10.1,6.0,12.0,117899,1415,monolithic,3.0,good,private_parking,fully_furnished,Yesil,51.12883309826,71.43578290607,2,0,0,1,unknown,loggia,0,0.5,0.7129921116899252,0.1212484993997599,20,0
2,44.2,31.514251336694695,9.029557960897234,12.0,12.0,59932,1355,brick,3.0,unknown,private_parking,fully_furnished,Saryarka,51.166063768355,71.37260493818,4,0,0,1,combined,unknown,0,1.0,0.7129921116899252,0.20428864164925867,2,0
1,45.0,32.08464502604663,9.192988874216642,2.0,9.0,81546,1812,brick,3.0,new,private_parking,unknown,Yesil,51.106338430909,71.433594247572,6,0,0,1,combined,unknown,0,0.2222222222222222,0.7129921116899252,0.2042886416492587,3,0
3,77.6,55.32818786713819,12.0,7.0,9.0,79581,1025,brick,2.7,good,private_parking,fully_furnished,Saryshyk,51.118902,71.522677,1,0,0,1,separate,balcony,0,0.7777777777777778,0.7129921116899252,0.15463917525773196,6,0
2,72.0,51.33543204167461,20.1,3.0,9.0,71721,996,monolithic,2.7,unknown,private_parking,fully_furnished,Yesil,51.120783030348,71.418882235571,2,0,0,1,combined,balcony,1,0.3333333333333333,0.7129921116899252,0.2791666666666667,21,0
2,48.0,34.22362136111641,6.0,8.0,23.0,58949,1228,monolithic,2.9,new,private_parking,fully_furnished,Almaty,51.128388403692,71.487231149822,2,0,1,1,combined,unknown,0,0.34782608695652173,0.7129921116899252,0.125,2,0
3,85.0,60.60432949364364,12.0,9.0,9.0,76634,901,monolithic,2.7,rough,private_parking,unknown,Yesil,51.080781997846,71.468674631188,5,0,0,2,multiple,unknown,0,1.0,0.7129921116899252,0.1411764705882353,0,1
1,51.4,36.64779454086215,10.500436180771896,3.0,12.0,33404,649,brick,2.7,rough,private_parking,unknown,Almaty,51.139311547381,71.468840032984,7,0,0,1,unknown,unknown,0,0.25,0.7129921116899252,0.20428864164925867,1,0
3,136.9,97.60862009035075,27.967115041783515,3.0,4.0,255447,1865,brick,3.2,good,private_parking,fully_furnished,unknown,51.086500029695,71.436236461886,3,0,1,2,multiple,multiple,1,0.75,0.7129921116899252,0.2042886416492587,11,0
3,85.91,61.25315231528147,9.77,3.0,9.0,20239,235,brick,3.0,unknown,private_parking,unknown,Saryshyk,51.106052945073,71.531496161847,5,0,0,2,multiple,multiple,0,0.3333333333333333,0.7129921116899252,0.11372366429984868,1,0
3,67.0,47.77047148322499,13.687338990500333,10.0,12.0,74669,1114,monolithic,3.0,rough,private_parking,unknown,Nura,51.132527800141,71.358961863448,5,0,0,1,combined,loggia,0,0.8333333333333334,0.7129921116899252,0.2042886416492587,1,0
2,63.0,44.91850303646528,12.870184423903298,8.0,16.0,56984,904,panel,2.7,good,no_parking,unknown,Almaty,51.153535456337,71.507732106056,5,0,0,1,separate,loggia,0,0.5,0.7129921116899252,0.2042886416492587,10,0
2,85.0,60.60432949364364,20.0,1.0,7.0,196498,2311,monolithic,3.3,new,private_parking,fully_furnished,Yesil,51.11712416849,71.456545783948,1,0,1,2,multiple,balcony,1,0.14285714285714285,0.7129921116899252,0.23529411764705882,8,0
2,43.0,30.65866080266678,7.0,1.0,12.0,51089,1188,brick,3.0,new,no_parking,unknown,Saryarka,51.166973,71.372506,6,0,0,1,unknown,unknown,0,0.08333333333333333,0.7129921116899252,0.16279069767441862,2,0
3,94.0,67.02125849885296,19.203132315030317,4.0,12.0,157197,1672,monolithic,3.0,unknown,no_parking,fully_furnished,Nura,51.128146556604,71.386364431988,5,1,1,1,separate,balcony,0,0.3333333333333333,0.712992111689925,0.2042886416492587,1,0
1,40.93,29.182767131468637,10.0,9.0,9.0,56002,1368,monolithic,3.3,rough,no_parking,unknown,Yesil,51.080006943439,71.431158333797,7,0,0,1,unknown,unknown,0,1.0,0.7129921116899252,0.2443195699975568,0,1
3,78.5,55.96988076765913,16.036658369466807,7.0,9.0,85476,1088,brick,2.7,unknown,private_parking,unknown,Almaty,51.158319986931,71.50158101579,8,0,0,1,unknown,unknown,0,0.7777777777777778,0.7129921116899252,0.2042886416492587,12,0
2,38.0,27.093700244217157,7.76296838267183,5.0,10.0,43229,1137,brick,2.7,new,private_parking,fully_furnished,Almaty,51.112323548564,71.492140950386,2,0,0,1,combined,loggia,0,0.5,0.7129921116899252,0.2042886416492587,2,0
2,48.8,34.794015050468346,9.1,21.0,24.0,47159,966,monolithic,3.0,rough,private_parking,unknown,Almaty,51.140309850335,71.507191544517,3,0,1,1,combined,balcony,0,0.875,0.7129921116899252,0.1864754098360656,2,0
4,121.5,86.62854157032591,18.0,6.0,12.0,186673,1536,monolithic,3.0,new,private_parking,partially_furnished,Almaty,51.115647151636,71.485969345797,2,1,0,2,multiple,unknown,0,0.5,0.7129921116899252,0.14814814814814814,4,0
1,39.5,28.163188411752042,9.7,4.0,15.0,53054,1343,monolithic,3.0,new,private_parking,partially_furnished,Almaty,51.126380693051,71.481185264143,1,0,1,1,combined,balcony,0,0.26666666666666666,0.7129921116899252,0.24556962025316453,4,0
3,70.0,49.90944781829476,14.30020491544811,7.0,12.0,88424,1263,unknown,2.8,new,private_parking,fully_furnished,Nura,51.129130893609,71.362274036631,3,0,1,2,multiple,multiple,0,0.5833333333333334,0.7129921116899252,0.2042886416492587,2,0
4,132.0,94.11495874307012,16.5,11.0,14.0,110039,833,monolithic,2.7,good,private_parking,partially_furnished,Saryarka,51.17152669728,71.4045089297,1,0,0,2,multiple,multiple,1,0.7857142857142857,0.7129921116899252,0.125,16,0
2,37.2,26.52330655486522,7.599537469352424,4.0,9.0,47159,1267,monolithic,3.0,unknown,private_parking,unknown,Nura,51.127048577031,71.361196356963,8,0,0,1,unknown,unknown,0,0.4444444444444444,0.7129921116899252,0.2042886416492587,1,0
3,75.0,53.474408376744385,15.321648123694402,5.0,9.0,70719,942,brick,2.7,good,no_parking,fully_furnished,Almaty,51.158609019043,71.504933522883,3,0,0,1,combined,balcony,1,0.5555555555555556,0.7129921116899252,0.2042886416492587,14,0
1,45.0,32.08464502604663,13.0,7.0,9.0,74865,1663,brick,3.15,new,private_parking,fully_furnished,Nura,51.139217,71.396661,1,0,1,1,combined,loggia,0,0.7777777777777778,0.7129921116899252,0.28888888888888886,5,0
3,115.8,82.56448653369333,23.656624702984157,4.0,5.0,141478,1221,brick,3.2,unknown,private_parking,unknown,Almaty,51.140403005885,71.448485333822,8,0,0,1,unknown,unknown,0,0.8,0.7129921116899252,0.2042886416492587,23,0
1,42.0,29.945668690976856,8.580122949268866,9.0,13.0,53054,1263,monolithic,3.0,good,private_parking,fully_furnished,Nura,51.121446,71.397335,2,0,0,1,combined,loggia,1,0.6923076923076923,0.7129921116899252,0.2042886416492587,6,0
2,61.0,43.49251881308543,12.0,7.0,9.0,78009,1278,brick,2.8,unknown,public_parking,fully_furnished,Nura,51.123827352323,71.376535794374,3,0,0,1,combined,loggia,0,0.7777777777777778,0.7129921116899252,0.19672131147540983,4,0
3,106.0,75.57716383913207,21.654596014821422,11.0,16.0,79581,750,brick,2.7,good,private_parking,partially_furnished,Almaty,51.144000228583,71.475335642826,2,0,1,2,multiple,multiple,0,0.6875,0.7129921116899252,0.2042886416492587,13,0
2,57.0,40.64055036632573,11.644452574007746,13.0,18.0,153268,2688,monolithic,3.0,new,private_parking,partially_furnished,Yesil,51.120056785998,71.424677534644,2,0,1,1,separate,loggia,0,0.7222222222222222,0.7129921116899252,0.2042886416492587,2,0
2,70.0,49.90944781829476,12.0,11.0,12.0,67202,960,other,2.8,unknown,no_parking,fully_furnished,Saryshyk,51.124860598724,71.483709025924,4,0,0,1,separate,loggia,0,0.9166666666666666,0.7129921116899252,0.17142857142857143,15,0
1,38.0,27.093700244217157,10.0,9.0,22.0,68774,1809,monolithic,3.0,unknown,private_parking,fully_furnished,Nura,51.110890852301,71.39771461465,3,0,1,1,combined,unknown,0,0.4090909090909091,0.7129921116899252,0.2631578947368421,1,0
2,63.81,45.496026646934126,13.08,1.0,9.0,80564,1262,brick,3.0,unknown,no_parking,unknown,Saryshyk,51.114432288276,71.494523342939,5,0,0,1,combined,balcony,0,0.1111111111111111,0.7129921116899252,0.20498354489891865,1,0
3,80.1,57.110668146363004,16.363520196105622,7.0,8.0,137548,1717,brick,3.3,new,private_parking,partially_furnished,Almaty,51.113837480256,71.472837112933,4,0,0,2,multiple,multiple,0,0.875,0.7129921116899252,0.20428864164925872,4,0
1,38.0,27.093700244217157,7.76296838267183,12.0,13.0,36352,956,monolithic,2.7,good,no_parking,fully_furnished,Baikonur,51.161389866075,71.460067369044,2,0,0,1,combined,balcony,0,0.9230769230769231,0.7129921116899252,0.2042886416492587,16,0
2,43.0,30.65866080266678,12.0,9.0,12.0,49124,1142,other,2.7,unknown,no_parking,unknown,Almaty,51.142698,71.468554,9,0,0,1,unknown,unknown,0,0.75,0.7129921116899252,0.27906976744186046,1,0
2,40.0,28.519684467597006,8.171545665970347,15.0,18.0,64647,1616,unknown,2.7,unknown,no_parking,fully_furnished,Yesil,51.121638,71.380159,8,0,0,1,unknown,multiple,0,0.8333333333333334,0.7129921116899252,0.2042886416492587,1,0
4,126.94,90.5072186579191,14.0,7.0,12.0,168988,1331,monolithic,3.0,unknown,private_parking,unknown,Nura,51.131657415502,71.413491737169,6,0,0,2,multiple,unknown,0,0.5833333333333334,0.7129921116899252,0.11028832519300458,1,0
1,43.0,30.65866080266678,9.94,8.0,12.0,36352,845,brick,3.0,rough,no_parking,unknown,Nura,51.126392392345,71.356864065068,4,0,0,1,combined,loggia,0,0.6666666666666666,0.7129921116899252,0.2311627906976744,1,0
3,99.0,70.58621905730259,12.0,7.0,8.0,196498,1984,brick,3.0,unknown,private_parking,unknown,Nura,51.116934910496,71.402773549621,5,0,0,2,multiple,balcony,0,0.875,0.7129921116899252,0.12121212121212122,5,0
3,65.0,46.34448725984514,10.0,2.0,16.0,60914,937,brick,2.7,unknown,public_parking,partially_furnished,Saryarka,51.173581,71.401836,2,0,0,1,combined,balcony,0,0.125,0.7129921116899252,0.15384615384615385,14,0
1,35.59,25.37538925504444,9.15,5.0,9.0,44975,1263,monolithic,3.0,rough,private_parking,unfurnished,Nura,51.099220201679,71.392176529431,3,0,0,1,combined,loggia,0,0.5555555555555556,0.7129921116899252,0.25709468951952796,0,1
2,57.3,40.85444799983271,10.0,4.0,9.0,84494,1474,brick,2.7,unknown,public_parking,partially_furnished,Nura,51.123577,71.357055,3,0,1,1,combined,balcony,0,0.4444444444444444,0.7129921116899252,0.17452006980802792,1,0
2,66.9,47.699172272055996,13.666910126335408,5.0,9.0,58949,881,brick,2.7,unknown,private_parking,fully_furnished,Saryshyk,51.121003577197,71.502519709986,6,0,0,1,unknown,unknown,0,0.5555555555555556,0.7129921116899252,0.2042886416492587,5,0
1,38.1,27.16499945538615,7.783397246836756,13.0,18.0,52072,1366,monolithic,3.0,new,private_parking,fully_furnished,Yesil,51.128204596981,71.38541221575,2,0,0,1,combined,balcony,0,0.7222222222222222,0.7129921116899252,0.2042886416492587,2,0
2,72.0,51.33543204167461,14.708782198746626,9.0,15.0,64844,900,monolithic,2.7,unknown,private_parking,partially_furnished,Nura,51.147565544666,71.366727340912,3,0,0,1,separate,loggia,0,0.6,0.7129921116899252,0.2042886416492587,9,0
2,74.4,53.04661310973044,13.0,6.0,10.0,73686,990,monolithic,2.8,unknown,private_parking,unknown,Yesil,51.099526437808,71.437487470774,6,0,0,1,separate,unknown,0,0.6,0.7129921116899252,0.1747311827956989,6,0
3,112.0,79.85511650927162,12.0,4.0,9.0,119864,1070,brick,3.0,rough,private_parking,unfurnished,Yesil,51.099526437808,71.437487470774,2,0,0,2,multiple,multiple,0,0.4444444444444444,0.7129921116899253,0.10714285714285714,2,0
4,114.16,81.39517947052185,7.52,9.0,12.0,161128,1411,monolithic,3.0,unknown,private_parking,unknown,Yesil,51.08072583674,71.436404677929,7,0,0,2,unknown,unknown,0,0.75,0.7129921116899252,0.06587245970567625,1,0
1,18.0,12.833858010418652,3.6771955496866564,1.0,5.0,21221,1178,brick,2.7,unknown,no_parking,unknown,Almaty,51.154077,71.499303,9,0,0,1,combined,unknown,0,0.2,0.7129921116899252,0.2042886416492587,20,0
3,61.0,43.49251881308543,12.46160714060478,6.0,9.0,58949,966,brick,2.7,unknown,private_parking,fully_furnished,Almaty,51.112405,71.49129,4,0,0,1,combined,loggia,0,0.6666666666666666,0.7129921116899252,0.2042886416492587,4,0
2,40.0,28.519684467597006,8.171545665970347,9.0,9.0,41264,1031,monolithic,2.7,unknown,private_parking,unknown,Yesil,51.053020544723,71.430343658828,6,0,0,1,combined,balcony,0,1.0,0.7129921116899252,0.2042886416492587,0,1
3,84.0,59.89133738195371,10.0,6.0,12.0,82529,982,brick,2.7,new,public_parking,fully_furnished,Nura,51.129179048358,71.381141959682,1,0,0,1,separate,multiple,0,0.5,0.7129921116899252,0.11904761904761904,4,0
2,62.0,44.20551092477536,12.665895782254038,2.0,9.0,43229,697,monolithic,2.7,unknown,private_parking,unknown,Baikonur,51.169503871165,71.465445864742,8,0,0,1,unknown,unknown,0,0.2222222222222222,0.7129921116899252,0.2042886416492587,17,0
